Date,Price,LogReturn,LogReturn_Pct,GARCH_30D_Vol_Forecast,GARCH_1D_Vol_Forecast,Alpha,Beta,CVNA_Price,ATM_Strike,DTE,Call_IV,Put_IV,Avg_IV,Call_Price,Put_Price,Vol_Spread,Signal,Signal_Strength
7/14/2023,37.7,0.000530645,0.053064475,1.774600732,1.767940887,0.009918524,0.89455286,37.7,38,28,1.5774,1.6495,1.6134,6.14,7.5,0.161200732,LONG_STRADDLE,0.09991368
7/17/2023,36.53,-0.031526254,-3.152625365,1.77503676,1.768461416,0.009129395,0.92872069,36.53,37,25,1.5812,1.6493,1.6152,6.25,6.75,0.15983676,LONG_STRADDLE,0.098957875
7/18/2023,39.8,0.085733071,8.573307148,1.765232026,1.750113428,0.009424647,0.894192836,39.83,35,31,1.5315,1.6185,1.575,9.6,5.1,0.190232026,LONG_STRADDLE,0.120782239
7/19/2023,55.8,0.337906957,33.79069571,1.764139586,1.74834647,0.009283313,0.894072727,55.89,40,30,1.3338,1.474,1.4039,18.2,2.65,0.360239586,LONG_STRADDLE,0.256599178
7/20/2023,46.73,-0.177387513,-17.73875127,1.81306336,1.83156016,0.006321199,0.896264942,46.73,55,29,1.3238,1.4077,1.3658,4.5,13,0.44726336,LONG_STRADDLE,0.327473539
7/21/2023,45.62,-0.02404014,-2.404013986,1.823104742,1.848679377,0.007306309,0.895672502,45.62,46,35,1.2133,1.3138,1.2635,6.8,8.15,0.559604742,LONG_STRADDLE,0.442900468
7/24/2023,46.24,0.013499008,1.349900751,1.817833692,1.836758663,0.007247173,0.896119076,46.22,46,32,1.1048,1.174,1.1394,6.25,6.4,0.678433692,LONG_STRADDLE,0.595430658
7/25/2023,44.11,-0.04715871,-4.715871025,1.81050644,1.821634549,0.006231644,0.895836602,44.15,44,31,1.0393,1.1059,1.0726,5.8,5.6,0.73790644,LONG_STRADDLE,0.687960507
7/26/2023,43.75,-0.008194901,-0.819490131,1.806124791,1.812605534,0.005791196,0.895342564,43.75,44,30,1.1138,1.166,1.1399,5.65,5.95,0.666224791,LONG_STRADDLE,0.58445898
7/27/2023,40.46,-0.078177781,-7.817778106,1.800767777,1.802944384,0.005206969,0.894825212,40.46,42,29,1.1466,1.1985,1.1725,5.05,6.53,0.628267777,LONG_STRADDLE,0.535836057
7/28/2023,44.02,0.084330244,8.433024436,1.798423164,1.798810446,0.004991084,0.894537801,44.02,42,28,1.0192,1.072,1.0456,6.45,4.2,0.752823164,LONG_STRADDLE,0.719991549
7/31/2023,45.95,0.042909773,4.29097727,1.80185686,1.802275662,0.004955236,0.927491331,45.96,46,25,1.1185,1.1718,1.1451,5.8,5.85,0.65675686,LONG_STRADDLE,0.573536686
8/1/2023,49.11,0.066508831,6.650883125,1.7919126,1.78845908,0.004875884,0.89400136,49.11,48,31,1.1293,1.1929,1.1611,7.48,6.4,0.6308126,LONG_STRADDLE,0.543288778
8/2/2023,51.85,0.054292255,5.429225462,1.78828538,1.783127113,0.004991196,0.893705433,51.79,52,30,1.172,1.2307,1.2013,7,7.74,0.58698538,LONG_STRADDLE,0.48862514
8/3/2023,51.79,-0.001157854,-0.115785424,1.78427997,1.727820002,0.084124021,1.00E-12,51.79,52,29,1.1288,1.2158,1.1723,6.92,7.7,0.61197997,LONG_STRADDLE,0.522033584
8/4/2023,45.44,-0.130804306,-13.0804306,1.77775154,1.767593776,0.005584385,0.893560339,45.44,49,28,1.0725,1.1387,1.1056,6.95,7.85,0.67215154,LONG_STRADDLE,0.607951827
8/7/2023,44.81,-0.013961446,-1.396144561,1.77902707,1.770960569,0.005820489,0.892864618,44.81,45,25,1.005,1.064,1.0345,4.5,5.45,0.74452707,LONG_STRADDLE,0.719697506
8/8/2023,44.01,-0.018014448,-1.801444798,1.771895667,1.760112425,0.006502884,0.892374784,43.99,44,31,1.0321,1.0797,1.0559,5.65,5.9,0.715995667,LONG_STRADDLE,0.678090413
8/9/2023,41.44,-0.060170283,-6.017028287,1.764647834,1.737730428,0.012575795,0.896910484,41.44,42,30,1.0407,1.0781,1.0594,5.2,5,0.705247834,LONG_STRADDLE,0.665704959
8/10/2023,39.46,-0.048959097,-4.895909736,1.765811676,1.741954321,0.011713439,0.924678668,39.46,39,29,1.0247,1.0712,1.048,5.12,4.75,0.717811676,LONG_STRADDLE,0.684934805
8/11/2023,41.1,0.040720621,4.072062091,1.758801866,1.725744525,0.012826039,0.896084121,41.1,41,28,0.9752,1.0081,0.9917,4.77,4.66,0.767101866,LONG_STRADDLE,0.773522099
8/14/2023,41.09,-0.000243339,-0.024333861,1.756182776,1.722985359,0.013101332,0.924107929,41.09,41,25,0.9345,0.9741,0.9543,3.86,4.66,0.801882776,LONG_STRADDLE,0.840283743
8/15/2023,39.32,-0.044031488,-4.403148762,1.750495918,1.706586446,0.01411538,0.895787736,39.32,40,31,0.9971,1.0309,1.014,4.7,5.1,0.736495918,LONG_STRADDLE,0.726327336
8/16/2023,38.06,-0.032569433,-3.256943341,1.746461116,1.704997714,0.013386917,0.920053011,38.06,40,30,0.9819,1.0296,1.0057,3.86,5.72,0.740761116,LONG_STRADDLE,0.736562709
8/17/2023,37.24,-0.021780409,-2.178040946,1.744888552,1.697030607,0.013687391,0.894807129,37.24,40,29,0.9626,1.0003,0.9815,3.31,5.9,0.763388552,LONG_STRADDLE,0.777777435
8/18/2023,39.21,0.051548364,5.15483639,1.739133048,1.683899466,0.014949585,0.894519289,39.21,39,35,0.9915,1.0358,1.0136,5.3,5.05,0.725533048,LONG_STRADDLE,0.715798193
8/21/2023,40.34,0.028411716,2.841171622,1.732852968,1.679050281,0.014588551,0.915287336,40.34,40,25,0.9318,0.9772,0.9545,4.47,4,0.778352968,LONG_STRADDLE,0.815456226
8/22/2023,38.37,-0.050067628,-5.006762827,1.72822584,1.670199291,0.014984021,0.913225099,38.37,38,31,0.9766,1.0209,0.9987,0,4.61,0.72952584,LONG_STRADDLE,0.730475458
8/23/2023,40.28,0.048579164,4.857916359,1.728322275,1.661406071,0.016918496,0.894493181,40.28,40,30,0.952,0.9923,0.9722,5.2,4.25,0.756122275,LONG_STRADDLE,0.777743545
8/24/2023,37.76,-0.064604727,-6.460472657,1.714781539,1.642338059,0.01813702,0.916174288,37.76,38,29,0.9617,0.9971,0.9794,0,4.8,0.735381539,LONG_STRADDLE,0.750849029
8/25/2023,41.2,0.087187915,8.718791508,1.723449044,1.647368792,0.01916901,0.895118418,41.24,40,28,0.9422,0.9729,0.9576,5.25,3.8,0.765849044,LONG_STRADDLE,0.799758818
8/28/2023,45.37,0.096412837,9.641283732,1.719288778,1.651688917,0.01742585,0.915371782,45.37,43,25,0.9974,1.0172,1.0073,6.35,3.93,0.711988778,LONG_STRADDLE,0.706828927
8/29/2023,47.4,0.043771135,4.377113503,1.724621498,1.662058908,0.016938956,0.915284474,47.4,47,31,0.9495,0.9894,0.9695,6,5.35,0.755121498,LONG_STRADDLE,0.778877255
8/30/2023,49.71,0.047583891,4.758389141,1.729930062,1.662533425,0.018364318,0.895203177,49.71,49,30,0.8676,1.0115,0.9395,5.93,5.3,0.790430062,LONG_STRADDLE,0.841330561
8/31/2023,50.35,0.012792499,1.279249906,1.716024472,1.647974497,0.017259004,0.917165096,50.35,50,29,0.9203,0.9547,0.9375,5.68,5.43,0.778524472,LONG_STRADDLE,0.830426103
9/1/2023,50.85,0.009881503,0.988150333,1.708992307,1.636626093,0.017553123,0.918160376,50.85,51,28,0.8667,0.9133,0.89,5.25,4.85,0.818992307,LONG_STRADDLE,0.920216075
9/5/2023,49.84,-0.020062248,-2.006224802,1.701156523,1.624290493,0.017947654,0.919150218,49.84,50,31,0.8896,0.932,0.9108,5.63,5.59,0.790356523,LONG_STRADDLE,0.867760785
9/6/2023,50.51,0.013353462,1.3353462,1.692927437,1.611613246,0.018457482,0.920094621,50.51,51,30,0.8865,0.9108,0.8986,5.61,5.5,0.794327437,LONG_STRADDLE,0.883961092
9/7/2023,47.63,-0.058708522,-5.870852167,1.682036045,1.59466006,0.019315922,0.92128096,47.63,48,29,0.8889,0.9151,0.902,5.2,5.1,0.780036045,LONG_STRADDLE,0.864784972
9/8/2023,46.96,-0.014166639,-1.416663929,1.677179458,1.588626401,0.019727299,0.921959758,46.96,47,28,0.825,0.851,0.838,4.68,4.56,0.839179458,LONG_STRADDLE,1.001407468
9/11/2023,50.81,0.07879701,7.879701009,1.664395973,1.568664078,0.020921375,0.922741314,50.78,49,25,0.8546,0.8735,0.8641,5.84,3.93,0.800295973,LONG_STRADDLE,0.926161292
9/12/2023,50.8,-0.000196831,-0.019683102,1.661677885,1.567570962,0.021168519,0.923776304,50.8,51,31,0.8875,0.9111,0.8993,5.92,5.55,0.762377885,LONG_STRADDLE,0.847745896
9/13/2023,49.23,-0.031393161,-3.139316081,1.645771868,1.543391626,0.022619241,0.924569373,49.23,49,30,0.872,0.8863,0.8792,6.5,4.89,0.766571868,LONG_STRADDLE,0.871897029
9/14/2023,55.86,0.126345367,12.63453667,1.632970725,1.52056963,0.024716081,0.923747459,55.86,52,29,0.9017,0.9348,0.9183,7.5,4.17,0.714670725,LONG_STRADDLE,0.778254084
9/15/2023,52.2,-0.067766066,-6.776606563,1.654114946,1.55626183,0.023983519,0.923370367,52.2,52,28,0.8879,0.9051,0.8965,6,5.45,0.757614946,LONG_STRADDLE,0.84508081
9/18/2023,51.95,-0.004800777,-0.480077734,1.649007173,1.551808904,0.024124295,0.924731563,51.95,52,25,0.8992,0.9135,0.9063,6,5.05,0.742707173,LONG_STRADDLE,0.819493736
9/19/2023,47.5,-0.089552007,-8.95520065,1.630499384,1.526796059,0.025065261,0.926607928,47.5,48.5,31,0.9195,0.9422,0.9309,5.05,5.07,0.699599384,LONG_STRADDLE,0.751530115
9/20/2023,43.71,-0.083152802,-8.315280217,1.676734502,1.581672544,0.024074237,0.913378546,43.71,45,30,0.9244,0.9324,0.9284,4.44,5.44,0.748334502,LONG_STRADDLE,0.806047504
9/21/2023,42.9,-0.018705083,-1.870508294,1.633938292,1.537318391,0.025277196,0.927548179,42.9,43,29,0.9408,0.9596,0.9502,4.85,4.72,0.683738292,LONG_STRADDLE,0.719573029
9/22/2023,41.99,-0.021440331,-2.144033124,1.614593408,1.511801667,0.026280561,0.929127153,41.99,42,28,0.9124,0.9278,0.9201,4.95,4.35,0.694493408,LONG_STRADDLE,0.754802095
9/25/2023,40.25,-0.042321491,-4.232149083,1.59122216,1.483170136,0.027275751,0.931117475,40.25,40,25,0.9378,0.9569,0.9474,4.34,4.03,0.64382216,LONG_STRADDLE,0.679567405
9/26/2023,39.53,-0.018050127,-1.805012656,1.578395895,1.464849382,0.028607242,0.930889563,39.53,40,31,1.0411,0.9983,1.0197,4.45,5,0.558695895,LONG_STRADDLE,0.547902222
9/27/2023,40.83,0.032357228,3.235722802,1.550391443,1.431886501,0.029814434,0.932700237,40.83,41,30,0.9909,0.9952,0.993,4.65,4.5,0.557391443,LONG_STRADDLE,0.561320687
9/28/2023,41.24,0.009991554,0.999155382,1.523329768,1.400855441,0.031075312,0.934033343,41.24,41,29,0.9166,0.9324,0.9245,4.65,4.3,0.598829768,LONG_STRADDLE,0.64773366
9/29/2023,41.98,0.017784655,1.778465524,1.48578681,1.358966799,0.032686904,0.935596571,41.98,42,28,0.9654,0.9631,0.9643,4.1,4.35,0.52148681,LONG_STRADDLE,0.540793124
10/2/2023,39.25,-0.06724187,-6.724187016,1.450454187,1.319051948,0.034466204,0.936266598,39.25,40,25,0.9548,0.9276,0.9412,3.72,4.7,0.509254187,LONG_STRADDLE,0.541069047
10/3/2023,38.21,-0.026854183,-2.685418277,1.481948937,1.335090583,0.037956194,0.929373491,38.21,38,31,1.0843,1.0827,1.0835,5.34,4.9,0.398448937,LONG_STRADDLE,0.367742443
10/4/2023,37.63,-0.015295657,-1.529565685,1.448963431,1.30028856,0.039132203,0.930918642,37.63,38,30,1.0464,1.0478,1.0471,4.62,4.83,0.401863431,LONG_STRADDLE,0.383787061
10/5/2023,35.74,-0.051531095,-5.153109487,1.407134945,1.256731152,0.040631422,0.9324047,35.74,36,29,1.0555,1.068,1.0617,4.7,4.54,0.345434945,LONG_STRADDLE,0.325360219
10/6/2023,37.65,0.052062445,5.206244451,1.384757309,1.235863647,0.041618809,0.933065278,37.65,38,28,1.1301,1.1569,1.1435,4.85,5.21,0.241257309,LONG_STRADDLE,0.210981468
10/9/2023,38.87,0.031889791,3.188979062,1.357848196,1.212992422,0.042284939,0.934271219,38.87,39,25,1.1817,1.1983,1.19,5.05,4.96,0.167848196,LONG_STRADDLE,0.141048905
10/10/2023,39.04,0.004364017,0.436401668,1.306319719,1.166631602,0.043476625,0.936032737,39.04,39,31,1.0927,1.1039,1.0983,5.16,5.6,0.208019719,LONG_STRADDLE,0.189401547
10/11/2023,37.87,-0.03042752,-3.042751963,1.265266423,1.076499841,0.061349987,0.922618738,37.87,38,30,1.0833,1.0937,1.0885,4.85,4.9,0.176766423,LONG_STRADDLE,0.162394509
10/12/2023,33.87,-0.111629575,-11.16295751,1.206993936,1.075425379,0.046644611,0.937393311,33.87,36,29,1.1322,1.152,1.1421,3.6,5.37,0.064893936,LONG_STRADDLE,0.056819837
10/13/2023,33.87,0,0,1.281689663,1.163777723,0.043093898,0.938490226,33.87,34,28,1.1578,1.1626,1.1602,4.45,4.6,0.121489663,LONG_STRADDLE,0.104714414
10/16/2023,34.61,0.021612991,2.161299082,1.226974461,1.114168262,0.044221725,0.939531048,34.61,35,25,1.137,1.1364,1.1367,4.1,4.49,0.090274461,LONG_STRADDLE,0.079418018
10/17/2023,34.49,-0.003473231,-0.34732307,1.172483692,1.066928982,0.045352662,0.940392552,34.49,35,31,1.0925,1.1122,1.1023,4.56,4.7,0.070183692,LONG_STRADDLE,0.063670227
10/18/2023,32.46,-0.060660865,-6.066086486,1.124972727,1.025007247,0.0461646,0.94095487,32.46,35,30,1.104,1.1216,1.1128,3.35,5.79,0.012172727,NO_TRADE,0.010938827
10/19/2023,31.59,-0.027167947,-2.716794727,1.115209764,1.020261519,0.046465268,0.940999655,31.59,30,29,1.1494,1.1643,1.1569,5.04,3.4,-0.041690236,NO_TRADE,0.036036162
11/1/2023,25.99,-0.038125017,-3.812501735,0.73421616,0.72265414,0.053191801,0.942262537,25.99,26,30,1.25,1.2617,1.2558,3.65,3.7,-0.52158384,SHORT_STRADDLE,0.415339895
11/2/2023,29.92,0.140815304,14.08153045,0.852821318,0.739731596,0.07402158,0.924499748,29.92,28,29,1.1447,1.1428,1.1438,4.8,2.95,-0.290978682,SHORT_STRADDLE,0.25439647
11/3/2023,32.28,0.07592069,7.59206903,1.06880714,0.999780831,0.048104031,0.938264286,32.28,32,28,0.7878,0.792,0.7899,4.05,2.8,0.27890714,LONG_STRADDLE,0.353091708
11/6/2023,33.23,0.029005239,2.900523896,1.151201187,1.064023998,0.048329662,0.934331879,33.23,33,25,0.8267,0.8325,0.8296,2.85,2.98,0.321601187,LONG_STRADDLE,0.387658133
11/7/2023,34.17,0.027894984,2.789498376,1.058806325,0.994803708,0.047163064,0.938538039,34.17,34,31,0.848,0.8622,0.8551,3.82,3.4,0.203706325,LONG_STRADDLE,0.238225149
11/8/2023,33.99,-0.005281702,-0.528170242,1.085572953,0.998635614,0.052882117,0.935169461,33.99,34,30,0.843,0.8612,0.8521,3.82,3.4,0.233472953,LONG_STRADDLE,0.273997129
11/9/2023,30.44,-0.110308831,-11.03088307,1.056360937,0.972257852,0.05130389,0.936943408,30.44,32,29,0.8513,0.8753,0.8633,2.71,3.4,0.193060937,LONG_STRADDLE,0.223631342
11/10/2023,29.19,-0.041931348,-4.193134813,1.195836445,1.09349127,0.053942167,0.931915792,29.19,29,28,0.9005,0.9021,0.9013,2.99,2.88,0.294536445,LONG_STRADDLE,0.326790686
11/13/2023,28.64,-0.019021843,-1.902184277,1.125589042,1.044473953,0.051960078,0.934301631,28.64,29,25,0.8524,0.8569,0.8546,2.8,2.77,0.270989042,LONG_STRADDLE,0.317094596
11/14/2023,33.21,0.148046693,14.80466933,1.127885716,1.0383848,0.050615985,0.934744991,33.21,30,31,0.9054,0.9106,0.908,5.46,2.09,0.219885716,LONG_STRADDLE,0.242164886
11/15/2023,34.16,0.028204334,2.820433353,1.271386066,1.192745393,0.048380236,0.931960724,34.16,35,30,0.8844,0.8896,0.887,3.25,4.15,0.384386066,LONG_STRADDLE,0.433355204
11/16/2023,32.36,-0.054132277,-5.413227673,1.267193334,1.185003059,0.044702868,0.933277034,32.36,35,29,0.8975,0.9073,0.9024,2.41,5.04,0.364793334,LONG_STRADDLE,0.404247932
11/17/2023,32.03,-0.010250129,-1.025012857,1.245541383,1.166356142,0.045229959,0.933895393,32.03,32,35,0.8714,0.8971,0.8842,3.9,3.6,0.361341383,LONG_STRADDLE,0.408664763
11/20/2023,33.12,0.033464366,3.34643659,1.224725288,1.145864447,0.042076844,0.936299032,33.12,33,32,0.8678,0.877,0.8724,3.5,3.55,0.352325288,LONG_STRADDLE,0.403857505
11/21/2023,31.18,-0.060360466,-6.036046589,1.191312191,1.114029072,0.042716407,0.936978388,31.18,31,31,0.851,0.8664,0.8587,3.45,2.85,0.332612191,LONG_STRADDLE,0.387343881
11/22/2023,31.35,0.005437403,0.543740345,1.180882634,1.106115175,0.043892272,0.93628603,31.35,31,30,0.8247,0.8258,0.8253,3.45,2.88,0.355582634,LONG_STRADDLE,0.43085258
11/24/2023,31.41,0.001912046,0.191204647,1.153094549,1.081423601,0.040750477,0.939345544,31.41,31,28,0.8006,0.8241,0.8124,3.15,2.88,0.340694549,LONG_STRADDLE,0.419367983
11/27/2023,30.93,-0.015399727,-1.539972685,1.11910083,1.047011693,0.042204081,0.938842888,30.93,31,25,0.8199,0.8335,0.8267,2.84,2.71,0.29240083,LONG_STRADDLE,0.35369642
11/28/2023,31.62,0.022063245,2.206324508,1.096696958,1.033986346,0.035569797,0.945314673,31.62,32,31,0.7749,0.7882,0.7815,2.9,3.45,0.315196958,LONG_STRADDLE,0.403323043
11/29/2023,32.01,0.012258522,1.22585222,1.067071885,1.002610556,0.038135393,0.943381703,32.01,32,30,0.8352,0.8257,0.8304,3.33,3.18,0.236671885,LONG_STRADDLE,0.285009496
11/30/2023,31.32,-0.021791483,-2.179148286,1.037100949,0.972416277,0.039461185,0.942568207,31.32,31,29,0.8424,0.8491,0.8457,3.33,2.8,0.191400949,LONG_STRADDLE,0.226322513
12/1/2023,35.2,0.116789211,11.67892115,1.013656781,0.944871482,0.042778224,0.939446222,35.2,33,28,0.8333,0.847,0.8401,5,2.42,0.173556781,LONG_STRADDLE,0.206590621
12/4/2023,40.07,0.129581842,12.9581842,1.094110377,1.028483106,0.04445549,0.934932004,40.07,37,25,0.9597,0.9464,0.953,7.3,2.69,0.141110377,LONG_STRADDLE,0.14806965
12/5/2023,38.76,-0.033239138,-3.323913763,1.173184181,1.117759745,0.047137874,0.929638673,38.76,39,31,0.9286,0.944,0.9363,3.8,0,0.236884181,LONG_STRADDLE,0.253000301
12/6/2023,37.38,-0.036252985,-3.6252985,1.162045424,1.101593421,0.050891968,0.925550393,37.38,37,30,0.9157,0.9334,0.9245,4.82,3.65,0.237545424,LONG_STRADDLE,0.256944753
12/7/2023,37.9,0.01381531,1.381531006,1.214504579,1.130268653,0.058129475,0.908933559,37.9,38,29,0.9272,0.9377,0.9325,3.9,4.21,0.282004579,LONG_STRADDLE,0.302417779
12/8/2023,40.26,0.060407308,6.040730812,1.186678082,1.097264029,0.058343674,0.907925116,40.26,40,28,0.9045,0.9176,0.9111,4.43,4.1,0.275578082,LONG_STRADDLE,0.302467437
12/11/2023,39.83,-0.010738023,-1.073802302,1.183820078,1.079851959,0.067030311,0.909778916,39.83,40,25,0.8828,0.8859,0.8843,3.8,4.1,0.299520078,LONG_STRADDLE,0.338708671
12/12/2023,39.5,-0.008319725,-0.831972529,1.217701169,1.093027791,0.06393518,0.90623223,39.5,39,31,0.8634,0.8933,0.8784,5.04,4.05,0.339301169,LONG_STRADDLE,0.386271822
12/13/2023,45.07,0.131916165,13.19161648,1.173402095,1.033572511,0.075935318,0.900882882,45.07,42,30,0.9121,0.9173,0.9147,6.67,0,0.258702095,LONG_STRADDLE,0.28282726
12/14/2023,50.62,0.116129918,11.61299184,1.24031829,1.145797803,0.06797294,0.908679916,50.62,47,29,0.9875,1.0178,1.0026,9.17,3.75,0.23771829,LONG_STRADDLE,0.237101826
12/15/2023,51.4,0.015291417,1.529141734,1.305314261,1.22137694,0.073479069,0.901434779,51.4,51,28,0.9138,0.9231,0.9185,5.7,5.5,0.386814261,LONG_STRADDLE,0.42113692
12/18/2023,55.68,0.079982844,7.998284357,1.25365303,1.168379401,0.067494054,0.908886686,55.68,55,25,0.9781,0.9832,0.9806,6.1,5.65,0.27305303,LONG_STRADDLE,0.278455058
12/19/2023,59.8,0.071384645,7.138464493,1.267200716,1.18072191,0.070911229,0.904677537,59.8,59,31,1.0035,1.0118,1.0076,8.6,6.4,0.259600716,LONG_STRADDLE,0.257642632
12/20/2023,55.45,-0.075523947,-7.552394716,1.248692431,1.167140063,0.067178352,0.909190726,55.45,56,30,1.0216,1.0307,1.0261,6.83,6.9,0.222592431,LONG_STRADDLE,0.216930543
12/21/2023,58.21,0.048575447,4.857544749,1.282542373,1.197859238,0.072116068,0.902654522,58.21,58,29,0.975,0.9894,0.9822,6.75,6.9,0.300342373,LONG_STRADDLE,0.305785352
12/22/2023,54.74,-0.061462458,-6.146245767,1.243834937,1.1615027,0.067006045,0.909011132,54.74,55,28,0.9539,0.9548,0.9544,6.05,6,0.289434937,LONG_STRADDLE,0.303263765
12/26/2023,53.56,-0.021792183,-2.179218279,1.240879505,1.161653277,0.066889271,0.909268782,53.56,54,31,0.9459,0.9448,0.9454,5.55,0,0.295479505,LONG_STRADDLE,0.312544431
12/27/2023,54.39,0.015377793,1.537779261,1.214447119,1.130123507,0.066768362,0.909558416,54.39,54,30,0.9034,0.9021,0.9027,6,5,0.311747119,LONG_STRADDLE,0.345349639
12/28/2023,54.91,0.009515168,0.951516786,1.183321516,1.093249704,0.066744637,0.909884547,54.91,55,29,0.8535,0.8742,0.8638,5.65,5.55,0.319521516,LONG_STRADDLE,0.369902195
12/29/2023,52.94,-0.036536284,-3.653628449,1.15585751,1.059375066,0.066653204,0.909979868,52.94,53,28,0.8495,0.8449,0.8472,5.25,5.02,0.30865751,LONG_STRADDLE,0.364326618
1/2/2024,48.87,-0.079995486,-7.999548552,1.139227789,1.042274072,0.066698165,0.910119565,48.87,50,31,0.8351,0.87,0.8526,5,5.85,0.286627789,LONG_STRADDLE,0.336180846
1/3/2024,46.69,-0.045633702,-4.56337023,1.17008496,1.081765723,0.066053491,0.909509985,46.69,47,30,0.8701,0.8626,0.8663,4.51,4.9,0.30378496,LONG_STRADDLE,0.350669467
1/4/2024,46.59,-0.002144083,-0.214408315,1.158024156,1.069795365,0.065990216,0.909524946,46.59,47,29,0.8393,0.8442,0.8417,4.85,4.5,0.316324156,LONG_STRADDLE,0.375815797
1/5/2024,46.87,0.005991886,0.599188611,1.128252874,1.035174647,0.066020234,0.909750998,46.87,47,28,0.8111,0.8158,0.8134,4.42,4.35,0.314852874,LONG_STRADDLE,0.387082461
1/8/2024,48.33,0.030674674,3.067467392,1.10136992,1.003066284,0.065973265,0.909721926,48.33,48,25,0.8026,0.8017,0.8022,4.45,4.95,0.29916992,LONG_STRADDLE,0.372936823
1/9/2024,47.16,-0.02450641,-2.450641019,1.078062463,0.980199314,0.064046488,0.911705947,47.16,47,31,0.8281,0.83,0.829,5.55,4.6,0.249062463,LONG_STRADDLE,0.300437229
1/10/2024,46.74,-0.008945747,-0.894574656,1.061072894,0.95751797,0.06588101,0.909600992,46.74,47,30,0.8157,0.8442,0.8299,4.47,4.87,0.231172894,LONG_STRADDLE,0.27855512
1/11/2024,46.04,-0.015089745,-1.508974526,1.035422719,0.928404739,0.066295205,0.909431781,46.04,46,29,0.8167,0.8302,0.8235,4.6,4.5,0.211922719,LONG_STRADDLE,0.257343921
1/12/2024,42.78,-0.07343988,-7.34398802,1.012584635,0.902820313,0.066669768,0.909200672,42.78,44,28,0.789,0.803,0.796,4.1,4.5,0.216584635,LONG_STRADDLE,0.27209125
1/16/2024,42.29,-0.011520052,-1.152005217,1.033058511,0.948348286,0.058017535,0.916851294,42.29,40,31,0.7914,0.804,0.7977,5.04,2.95,0.235358511,LONG_STRADDLE,0.295046398
1/17/2024,42.21,-0.001893492,-0.189349169,1.039391729,0.925453204,0.067540306,0.909733302,42.21,40,30,0.7883,0.7895,0.7889,5.3,2.88,0.250491729,LONG_STRADDLE,0.317520255
1/18/2024,42.84,0.014815086,1.481508579,1.02087626,0.901262016,0.067955406,0.909775285,42.84,40,29,0.7717,0.7762,0.774,5.43,2.54,0.24687626,LONG_STRADDLE,0.318961576
1/19/2024,44.92,0.047410884,4.741088429,0.995377664,0.873511535,0.068316751,0.910081149,44.92,45,28,0.8005,0.8097,0.8051,4.25,4.2,0.190277664,LONG_STRADDLE,0.23634041
1/22/2024,48.35,0.073583092,7.358309203,0.988644766,0.869494195,0.068396178,0.910208549,48.35,47,32,0.9942,1.0044,0.9993,6.3,5.1,-0.010655234,NO_TRADE,0.010662698
1/23/2024,45.54,-0.059875161,-5.987516126,1.059843297,0.941069289,0.062925824,0.907272761,45.54,46,31,0.9954,0.9653,0.9803,5.1,5.5,0.079543297,LONG_STRADDLE,0.08114179
1/24/2024,42.03,-0.080207412,-8.020741162,1.02388665,0.919947558,0.067606261,0.909745909,42.03,44,30,1.0301,1.0214,1.0257,4.72,5.65,-0.00181335,NO_TRADE,0.001767914
1/25/2024,41,-0.024811582,-2.481158231,1.05943544,0.967474863,0.066828655,0.909218312,41,41,29,0.9659,1.0099,0.9879,0,4.7,0.07153544,LONG_STRADDLE,0.07241162
1/26/2024,41.8,0.019324273,1.932427283,1.040815439,0.945729232,0.066746272,0.909258918,41.8,42,28,1.0748,1.0922,1.0835,5.25,5.21,-0.042684561,NO_TRADE,0.039395072
1/29/2024,44.92,0.07198679,7.198679034,1.017136075,0.918468665,0.066872728,0.909378256,44.92,44,25,1.0912,1.0626,1.0769,5.6,5.7,-0.059763925,SHORT_STRADDLE,0.055496262
1/30/2024,44.14,-0.017516729,-1.751672904,1.035174914,0.941604205,0.068052245,0.907230066,44.14,44,31,1.0396,1.054,1.0468,5.75,5.5,-0.011625086,NO_TRADE,0.011105356
1/31/2024,43.06,-0.024771909,-2.477190889,1.004879002,0.915777801,0.063108919,0.913253444,43.06,43,30,1.0703,1.0773,1.0738,6.45,4.5,-0.068920998,SHORT_STRADDLE,0.064184203
2/1/2024,42.53,-0.012384783,-1.238478267,0.979619111,0.898660911,0.056601339,0.921865349,42.53,43,29,1.0923,1.0719,1.0821,4.75,5.55,-0.102480889,SHORT_STRADDLE,0.094705563
2/2/2024,43.45,0.021401142,2.140114245,0.960972847,0.874416775,0.058651032,0.919844196,43.45,43,28,1.0802,1.0678,1.074,4.7,5.65,-0.113027153,SHORT_STRADDLE,0.105239435
2/5/2024,43.8,0.008022966,0.802296567,0.958479904,0.857225357,0.063125898,0.917459015,43.8,44,25,1.1112,1.1057,1.1084,5.32,5.35,-0.149920096,SHORT_STRADDLE,0.135258116
2/6/2024,48.19,0.095517713,9.551771327,0.947994546,0.831810314,0.068499691,0.911406129,48.19,46,31,1.1003,1.1521,1.1262,7.15,6.1,-0.178205454,SHORT_STRADDLE,0.158236063
2/7/2024,48.09,-0.002077275,-0.207727536,1.010494221,0.912468978,0.06719433,0.910692755,48.09,48,30,1.1202,1.0917,1.106,6.85,6.15,-0.095505779,SHORT_STRADDLE,0.086352422
